x1,x2,x3
-0.0878187867490754,0.1823609325704485,0.3754377577506226
-0.216207356220771,-0.1363849725992605,0.3754377577506226
-0.0815251675539849,-0.183454905257668,0.3754377577506226
0.0550884007672641,0.1871139274747785,0.3754377577506226
0.2384630441768376,0.1216631773079896,0.3754377577506226
0.1139340394056051,-0.1768544115090569,0.3754377577506226
-0.3065317222485283,-0.0295675706752356,0.3754377577506226
0.3102628231465952,0.0031938016316666,0.3754377577506226
-0.3377668849565874,0.2070741021948695,0.3909847472279431
0.4222507442414186,-0.1333223732584,0.3909847472279431
-0.1278381533413376,0.2847737831984536,0.3909847472279431
0.4565164638973386,0.0774708080999864,0.3909847472279431
0.0965307531014296,0.2895558758976255,0.3909847472279431
0.2969857364823781,0.2302189583845221,0.3909847472279431
-0.3900307758473573,-0.1673548526741906,0.3909847472279431
0.2366216534742946,-0.2561144745038554,0.3909847472279431
-0.3753005662880488,-0.2614137761902917,0.3050636752965616
-0.0077407490471991,0.3335974355423882,0.3050636752965616
-0.3278382291522552,0.2802105554969463,0.3050636752965616
-0.5995292683559711,-0.0406802286561246,0.3050636752965616
0.4347594866976615,0.2316112255213437,0.3050636752965616
0.0742243023122217,-0.3310965140018236,0.3050636752965616
0.3132071960256049,0.2852703561506917,0.3050636752965616
0.6022766121621322,-0.0254486954459038,0.3050636752965616
