x1,x2,x3,x4,x5,x6,x7,x8,trajectory
0.03515638871460273,0.03940607078062107,0.042381260546288026,0.003581196454743815,0.026735857309169338,0.002610516849301362,0.14243883863644066,1.208630347904531,1.0
0.017202093723279008,0.021854782341336684,0.011366499303735511,0.021332785222468828,-0.0015285122967258914,0.013123297687471582,0.14243883863644066,1.208630347904531,2.0
0.00887079068843976,0.02057033914959642,0.00767817659568289,0.01893452221348379,0.00867953885003356,0.005313509549697162,0.14243883863644066,1.208630347904531,2.0
0.07265063202514872,0.08177292728499373,0.07893076390940043,0.007494343152490133,0.024805046895301924,0.0006281805654224449,0.14243883863644066,1.208630347904531,2.0
0.07455530742182416,0.08642722462517216,0.0790238256398626,0.011421820538305556,0.02094371242954934,0.0005620376453596052,0.14243883863644066,1.208630347904531,2.0
0.010842176759554813,0.02129947005912859,0.008303676848693702,0.020066341200974728,0.005738194814275826,0.007123034597963958,0.14243883863644066,1.208630347904531,2.0
0.07198571366098838,0.07920156985094619,0.07884102247395026,0.00568694545981201,0.02600628158849046,0.00123434356491203,0.14243883863644066,1.208630347904531,2.0
0.023432028433399768,0.020781592705891295,0.016187805930034223,0.01924618928993177,-0.0047476590587774755,0.018429040382060217,0.14243883863644066,1.208630347904531,2.0
0.10681715284650378,0.098661799535499,0.11102580167899083,0.0009003894465448815,0.01989230457649889,0.012134876590170728,0.14243883863644066,1.208630347904531,2.0
0.04775216379255196,0.057682674095012924,0.04476905449052723,0.020376644711555033,0.004764157902913976,0.0077867679987454926,0.14243883863644066,1.208630347904531,2.0
0.034435917295700606,0.026892652119610404,0.03898506445791067,0.0007757165793810788,0.02064544022473967,0.01150641380909376,0.14243883863644066,1.208630347904531,2.0
0.11004509701827624,0.12119995337938765,0.11519385876625197,0.010118216975642226,0.022400924410678296,0.0004084292268939704,0.14243883863644066,1.208630347904531,2.0
0.10669517171747418,0.0967850964843446,0.10969846862551684,0.0015645367941802975,0.017237634828302414,0.014125398990731784,0.14243883863644066,1.208630347904531,2.0
0.11249019554713507,0.12525078322484726,0.11534996485924959,0.014066613028158488,0.017478936307541416,0.001382021277514587,0.14243883863644066,1.208630347904531,2.0
0.11570160928221285,0.12819374533634068,0.11584762347999449,0.017567196242620393,0.01159567662849277,0.003764697742101335,0.14243883863644066,1.208630347904531,2.0
0.05627470715955348,0.05770394336419598,0.049529310788974795,0.020798194240864657,-0.0035715777229888184,0.015700954095338664,0.14243883863644066,1.208630347904531,2.0
0.10505299842837902,0.09220612226704311,0.10261554719728133,0.00726070248958388,0.005390041843337475,0.020276826280293148,0.14243883863644066,1.208630347904531,2.0
0.03345101465439826,0.020766468507533064,0.03279208177665822,0.004966460796996173,0.009241120845895824,0.01871998897032251,0.14243883863644066,1.208630347904531,3.0
0.03515638871460273,0.03940607078062107,0.042381260546288026,0.003581196454743815,0.026735857309169338,0.002610516849301362,0.14243883863644066,1.208630347904531,3.0
0.07066589406026157,0.06382661290754639,0.07557969561612869,0.0006686070825308906,0.021452894868814992,0.010806068661868617,0.14243883863644066,1.208630347904531,3.0
0.07889333919617827,0.09156636444409266,0.0795247057475621,0.017013408239850328,0.012650834256069082,0.0032633281172950897,0.14243883863644066,1.208630347904531,3.0
0.040536260439539014,0.053372687063968006,0.042990875939952974,0.014652265204957767,0.016603082105232547,0.0016722233030241956,0.14243883863644066,1.208630347904531,3.0
0.10669517171747418,0.0967850964843446,0.10969846862551684,0.0015645367941802975,0.017237634828302414,0.014125398990731784,0.14243883863644066,1.208630347904531,3.0
0.060298730554897345,0.056818619401503706,0.053042645823639246,0.018810401886856128,-0.004793430427733754,0.01891059915409213,0.14243883863644066,1.208630347904531,3.0
0.049847714421514415,0.05802717620415391,0.04565501898608182,0.021047640382644377,0.002106881499183662,0.009773048731386465,0.14243883863644066,1.208630347904531,3.0
0.07093464915027503,0.07116075163269268,0.07795485350194305,0.0016738800255107226,0.02619354590908783,0.005060144678615948,0.14243883863644066,1.208630347904531,3.0
0.11570160928221285,0.12819374533634068,0.11584762347999449,0.017567196242620393,0.01159567662849277,0.003764697742101335,0.14243883863644066,1.208630347904531,3.0
0.06768581228525812,0.05552496454752907,0.06357930511554327,0.009869099623365173,0.0017985426743313345,0.021259928315517998,0.14243883863644066,1.208630347904531,3.0
0.08893801814335145,0.09430818018317656,0.08336829722959513,0.021366568916532224,-0.0009367860987628904,0.012497787795445168,0.14243883863644066,1.208630347904531,3.0
0.045741354622944826,0.057058873776560805,0.044077646744928464,0.01935939562465672,0.007651242700222327,0.005916932288335454,0.14243883863644066,1.208630347904531,3.0
0.10569402490287612,0.09289831588537155,0.10460834433811382,0.005477748137175679,0.008315006980845526,0.0191348154951933,0.14243883863644066,1.208630347904531,3.0
0.07725835872153136,0.0901394161208618,0.07926061731178183,0.015284429675784573,0.015624402914056219,0.0020187380233737083,0.14243883863644066,1.208630347904531,3.0
0.11116664704976634,0.12335106000188269,0.1152472193459249,0.012112945562476836,0.020110351543810825,0.0007042735069268306,0.14243883863644066,1.208630347904531,3.0
0.0701891896435611,0.058504940941411177,0.0714000202979903,0.0030042851678141937,0.013312214001545017,0.01661107144385529,0.14243883863644066,1.208630347904531,4.0
0.06858534545490806,0.055833793017102666,0.06569696070997776,0.007916599772111042,0.00441724014399098,0.020593730697112483,0.14243883863644066,1.208630347904531,4.0
0.03416069695430153,0.023242351101349985,0.03625855135025409,0.002231083770281069,0.015251884878086756,0.01544460196484668,0.14243883863644066,1.208630347904531,4.0
0.07350423117686636,0.08419710966074857,0.07897899961558595,0.009429212142822814,0.023096660135356314,0.00040169833503537176,0.14243883863644066,1.208630347904531,4.0
0.11004509701827624,0.12119995337938765,0.11519385876625197,0.010118216975642226,0.022400924410678296,0.0004084292268939704,0.14243883863644066,1.208630347904531,4.0
0.06212880074062151,0.056341871735875966,0.05501534053720084,0.017363792634850377,-0.0045415849933891075,0.020105362971753235,0.14243883863644066,1.208630347904531,4.0
0.10196534901575643,0.09173733912668589,0.09619392804928706,0.013149769523576521,-0.0017513637583313445,0.02152916484796932,0.14243883863644066,1.208630347904531,4.0
0.06929173259724897,0.0564223811192549,0.06772800269914266,0.006078246384116337,0.007278998619605939,0.01957032560949223,0.14243883863644066,1.208630347904531,4.0
0.10569402490287612,0.09289831588537155,0.10460834433811382,0.005477748137175679,0.008315006980845526,0.0191348154951933,0.14243883863644066,1.208630347904531,4.0
0.06658733179529869,0.055463397057036526,0.061413335862337215,0.01186249296224125,-0.00048278280908188153,0.021547860460055142,0.14243883863644066,1.208630347904531,4.0
0.040536260439539014,0.053372687063968006,0.042990875939952974,0.014652265204957767,0.016603082105232547,0.0016722233030241956,0.14243883863644066,1.208630347904531,4.0
0.10839658441130924,0.11631007836873607,0.11508021191655453,0.006296144660432561,0.025650799311252998,0.0009806266415289385,0.14243883863644066,1.208630347904531,4.0
0.10688997628183358,0.10079287211212122,0.11214792290069683,0.0006094794431859016,0.022217155530039244,0.010100935639989353,0.14243883863644066,1.208630347904531,4.0
0.03515638871460273,0.03940607078062107,0.042381260546288026,0.003581196454743815,0.026735857309169338,0.002610516849301362,0.14243883863644066,1.208630347904531,4.0
0.0343351787640927,0.024931165455069286,0.03772127242040166,0.001325860103817576,0.01807947917939653,0.013522231330000401,0.14243883863644066,1.208630347904531,4.0
0.08466821955554522,0.0940424297603613,0.08125181177290058,0.020655673101319282,0.003813870854114547,0.008458026657780669,0.14243883863644066,1.208630347904531,4.0
0.05627470715955348,0.05770394336419598,0.049529310788974795,0.020798194240864657,-0.0035715777229888184,0.015700954095338664,0.14243883863644066,1.208630347904531,5.0
0.043850095351209505,0.05613555757798844,0.043566204981578115,0.018032386933045028,0.010660224578333821,0.004234959101835656,0.14243883863644066,1.208630347904531,5.0
0.036981650914074994,0.047181185873326495,0.042758934955084406,0.008754747000836546,0.023740695650996072,0.0004321279613818886,0.14243883863644066,1.208630347904531,5.0
0.017202093723279008,0.021854782341336684,0.011366499303735511,0.021332785222468828,-0.0015285122967258914,0.013123297687471582,0.14243883863644066,1.208630347904531,5.0
0.029959416435903816,0.019287618169446664,0.024458461398606936,0.01254627616867947,-0.0011779752794327703,0.02155926972396781,0.14243883863644066,1.208630347904531,5.0
0.11004509701827624,0.12119995337938765,0.11519385876625197,0.010118216975642226,0.022400924410678296,0.0004084292268939704,0.14243883863644066,1.208630347904531,5.0
0.03619483266518791,0.0447008870516768,0.04270003479196316,0.006857379344224439,0.025278275862944913,0.0007919154060451566,0.14243883863644066,1.208630347904531,5.0
0.07115306629339294,0.0738379519812514,0.07838525324392444,0.0027227411769111575,0.026713444453536385,0.003491384982766958,0.14243883863644066,1.208630347904531,5.0
0.07725835872153136,0.0901394161208618,0.07926061731178183,0.015284429675784573,0.015624402914056219,0.0020187380233737083,0.14243883863644066,1.208630347904531,5.0
0.07198571366098838,0.07920156985094619,0.07884102247395026,0.00568694545981201,0.02600628158849046,0.00123434356491203,0.14243883863644066,1.208630347904531,5.0
0.07350423117686636,0.08419710966074857,0.07897899961558595,0.009429212142822814,0.023096660135356314,0.00040169833503537176,0.14243883863644066,1.208630347904531,5.0
0.1064883883571763,0.09518994175178574,0.1081743894847155,0.0025768229414075148,0.014350579906549884,0.0160001677652571,0.14243883863644066,1.208630347904531,5.0
0.09523360671977649,0.09333366833014939,0.08802527220717138,0.01960656717815281,-0.004651933227167042,0.017972936662228732,0.14243883863644066,1.208630347904531,5.0
0.0328618963389775,0.01998718887685119,0.030834462489102824,0.006696412086659415,0.006276143379267057,0.019955015147288032,0.14243883863644066,1.208630347904531,5.0
0.058337018692676865,0.05729168131930909,0.051205278534396305,0.019969066516120456,-0.0044658197339761,0.017424323831070142,0.14243883863644066,1.208630347904531,5.0
0.03486126103254078,0.03670391741767322,0.04205252435763978,0.0023208199943745575,0.02660418203919679,0.004002568579643162,0.14243883863644066,1.208630347904531,5.0
