x1,x2,x3,x4,x5,trajectory
1.8711794961171568,-0.6888808664512678,2.828821414635708,1.135539996852333,1.7795146926549177,3
1.3245447569555813,-1.2235753045862163,2.0596305897129232,1.135539996852333,1.7795146926549177,3
0.4636229990044835,-1.1905467221696238,1.3817712353974936,1.135539996852333,1.7795146926549177,3
-0.6029999019284248,-1.2104496762893038,1.4472302427517445,1.135539996852333,1.7795146926549177,3
-1.4212764509330698,-1.1907721664498772,2.17658278609638,1.135539996852333,1.7795146926549177,3
-1.915626176829907,-0.5599420340068222,2.902931901367357,1.135539996852333,1.7795146926549177,3
-1.93094045053534,0.5045628198276593,2.9288699063968218,1.135539996852333,1.7795146926549177,3
-1.458871658214232,1.1737983092160298,2.224260437729752,1.135539996852333,1.7795146926549177,3
-0.6576845153569072,1.218376046362109,1.477585828515236,1.135539996852333,1.7795146926549177,3
0.4051823058331238,1.1828427977103964,1.359414613548802,1.135539996852333,1.7795146926549177,3
